CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;CATEG_DOC;ID_DOC;DT_RECEB;LINK_DOC
09.305.994/0001-29;2021-06-30;1;AZUL S.A.;024112;ITR;107590;2021-08-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107590
09.305.994/0001-29;2021-09-30;1;AZUL S.A.;024112;ITR;109734;2021-11-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109734
09.313.969/0001-97;2021-03-31;1;AUTOPISTA LITORAL SUL;021997;ITR;104008;2021-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104008
09.313.969/0001-97;2021-06-30;1;AUTOPISTA LITORAL SUL;021997;ITR;107615;2021-08-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107615
09.313.969/0001-97;2021-09-30;1;AUTOPISTA LITORAL SUL;021997;ITR;110089;2021-11-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110089
09.324.949/0001-11;2021-03-31;1;AUTOPISTA FLUMINENSE SA;022004;ITR;104004;2021-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104004
09.324.949/0001-11;2021-06-30;1;AUTOPISTA FLUMINENSE SA;022004;ITR;107600;2021-08-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107600
09.324.949/0001-11;2021-09-30;1;AUTOPISTA FLUMINENSE SA;022004;ITR;109894;2021-11-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109894
09.325.109/0001-73;2021-03-31;1;AUTOPISTA PLANALTO SUL SA;021970;ITR;104019;2021-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104019
09.325.109/0001-73;2021-06-30;1;AUTOPISTA PLANALTO SUL SA;021970;ITR;107612;2021-08-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107612
09.325.109/0001-73;2021-09-30;1;AUTOPISTA PLANALTO SUL SA;021970;ITR;109897;2021-11-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109897
09.326.342/0001-70;2021-03-31;1;AUTOPISTA FERNÃO DIAS SA;021989;ITR;104005;2021-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104005
09.326.342/0001-70;2021-06-30;1;AUTOPISTA FERNÃO DIAS SA;021989;ITR;107602;2021-08-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107602
09.326.342/0001-70;2021-09-30;1;AUTOPISTA FERNÃO DIAS SA;021989;ITR;109893;2021-11-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109893
09.336.431/0001-06;2021-03-31;1;AUTOPISTA REGIS BITTENCOURT SA;021962;ITR;104018;2021-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104018
09.336.431/0001-06;2021-06-30;1;AUTOPISTA REGIS BITTENCOURT SA;021962;ITR;107599;2021-08-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107599
09.336.431/0001-06;2021-09-30;1;AUTOPISTA REGIS BITTENCOURT SA;021962;ITR;109898;2021-11-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109898
09.346.601/0001-25;2021-03-31;1;B3 S.A. - BRASIL, BOLSA, BALCÃO;021610;ITR;103505;2021-05-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103505
09.346.601/0001-25;2021-06-30;1;B3 S.A. - BRASIL, BOLSA, BALCÃO;021610;ITR;107516;2021-08-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107516
09.346.601/0001-25;2021-09-30;1;B3 S.A. - BRASIL, BOLSA, BALCÃO;021610;ITR;109787;2021-11-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109787
09.347.516/0001-81;2021-03-31;1;ELETROMIDIA S.A.;025569;ITR;104116;2021-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104116
09.347.516/0001-81;2021-03-31;2;ELETROMIDIA S.A.;025569;ITR;104550;2021-05-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104550
09.347.516/0001-81;2021-06-30;1;ELETROMIDIA S.A.;025569;ITR;107663;2021-08-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107663
09.347.516/0001-81;2021-09-30;1;ELETROMIDIA S.A.;025569;ITR;109695;2021-11-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109695
09.359.927/0001-97;2021-03-31;1;ASA BRANCA HOLDING S.A.;026514;ITR;110584;2021-12-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110584
09.359.927/0001-97;2021-06-30;1;ASA BRANCA HOLDING S.A.;026514;ITR;110589;2021-12-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110589
09.359.927/0001-97;2021-09-30;1;ASA BRANCA HOLDING S.A.;026514;ITR;110590;2021-12-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110590
09.391.823/0001-60;2021-03-31;1;SANTO ANTONIO ENERGIA S.A.;023388;ITR;104349;2021-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104349
09.391.823/0001-60;2021-03-31;2;SANTO ANTONIO ENERGIA S.A.;023388;ITR;104493;2021-05-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104493
09.391.823/0001-60;2021-06-30;1;SANTO ANTONIO ENERGIA S.A.;023388;ITR;107707;2021-08-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107707
09.391.823/0001-60;2021-09-30;1;SANTO ANTONIO ENERGIA S.A.;023388;ITR;110038;2021-11-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110038
09.414.761/0001-64;2021-03-31;1;K-INFRA RODOVIA DO AÇO S.A.;022446;ITR;104473;2021-05-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104473
09.414.761/0001-64;2021-06-30;1;K-INFRA RODOVIA DO AÇO S.A.;022446;ITR;107760;2021-08-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107760
09.414.761/0001-64;2021-09-30;1;K-INFRA RODOVIA DO AÇO S.A.;022446;ITR;110175;2021-11-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110175
09.527.023/0001-23;2021-03-31;1;ENVIRONMENTAL ESG PARTICIPAÇÕES S.A.;026271;ITR;108135;2021-08-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108135
09.527.023/0001-23;2021-06-30;1;ENVIRONMENTAL ESG PARTICIPAÇÕES S.A.;026271;ITR;108136;2021-08-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108136
09.527.023/0001-23;2021-09-30;1;ENVIRONMENTAL ESG PARTICIPAÇÕES S.A.;026271;ITR;109987;2021-11-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109987
09.538.973/0001-53;2021-03-31;1;PDG COMPANHIA SECURITIZADORA;021644;ITR;104254;2021-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104254
09.538.973/0001-53;2021-06-30;1;PDG COMPANHIA SECURITIZADORA;021644;ITR;107819;2021-08-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107819
09.538.973/0001-53;2021-09-30;1;PDG COMPANHIA SECURITIZADORA;021644;ITR;109983;2021-11-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109983
09.584.854/0001-37;2021-03-31;1;MANAUS TRANSMISSORA DE ENERGIA S.A;026719;ITR;110848;2021-12-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110848
09.584.854/0001-37;2021-06-30;1;MANAUS TRANSMISSORA DE ENERGIA S.A;026719;ITR;110854;2021-12-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110854
09.584.854/0001-37;2021-09-30;1;MANAUS TRANSMISSORA DE ENERGIA S.A;026719;ITR;110855;2021-12-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110855
09.611.768/0001-76;2021-03-31;1;INTER CONSTRUTORA E INCORPORADORA S.A.;024279;ITR;104545;2021-05-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104545
09.611.768/0001-76;2021-06-30;1;INTER CONSTRUTORA E INCORPORADORA S.A.;024279;ITR;107827;2021-08-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107827
09.611.768/0001-76;2021-09-30;1;INTER CONSTRUTORA E INCORPORADORA S.A.;024279;ITR;110021;2021-11-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110021
09.625.321/0001-56;2021-03-31;1;NORTE BRASIL TRANSMISSORA DE ENERGIA S.A.;024988;ITR;103598;2021-05-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103598
09.625.321/0001-56;2021-06-30;1;NORTE BRASIL TRANSMISSORA DE ENERGIA S.A.;024988;ITR;107632;2021-08-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107632
09.625.321/0001-56;2021-09-30;1;NORTE BRASIL TRANSMISSORA DE ENERGIA S.A.;024988;ITR;110069;2021-11-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110069
09.813.204/0001-16;2021-03-31;1;W2W E-COMMERCE DE VINHOS S.A.;025852;ITR;104011;2021-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104011
09.813.204/0001-16;2021-06-30;1;W2W E-COMMERCE DE VINHOS S.A.;025852;ITR;107936;2021-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107936
09.813.204/0001-16;2021-09-30;1;W2W E-COMMERCE DE VINHOS S.A.;025852;ITR;110163;2021-11-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110163
10.139.870/0001-08;2021-03-31;1;NEOGRID PARTICIPAÇÕES S.A.;025399;ITR;103302;2021-05-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103302
10.139.870/0001-08;2021-06-30;1;NEOGRID PARTICIPAÇÕES S.A.;025399;ITR;107648;2021-08-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107648
10.139.870/0001-08;2021-09-30;1;NEOGRID PARTICIPAÇÕES S.A.;025399;ITR;109767;2021-11-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109767
10.215.988/0001-60;2021-03-31;1;CIA LOCAÇÃO DAS AMÉRICAS;022691;ITR;103182;2021-04-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103182
10.215.988/0001-60;2021-03-31;2;CIA LOCAÇÃO DAS AMÉRICAS;022691;ITR;103219;2021-04-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103219
10.215.988/0001-60;2021-06-30;1;CIA LOCAÇÃO DAS AMÉRICAS;022691;ITR;106718;2021-07-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106718
10.215.988/0001-60;2021-09-30;1;CIA LOCAÇÃO DAS AMÉRICAS;022691;ITR;109388;2021-11-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109388
10.215.988/0001-60;2021-09-30;2;CIA LOCAÇÃO DAS AMÉRICAS;022691;ITR;110395;2021-11-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110395
10.234.027/0001-00;2021-03-31;1;LINHAS DE MACAPÁ TRANSMISSORA DE ENERGIA S/A;023680;ITR;104201;2021-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104201
10.234.027/0001-00;2021-06-30;1;LINHAS DE MACAPÁ TRANSMISSORA DE ENERGIA S/A;023680;ITR;107652;2021-08-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107652
10.234.027/0001-00;2021-09-30;1;LINHAS DE MACAPÁ TRANSMISSORA DE ENERGIA S/A;023680;ITR;109904;2021-11-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109904
10.240.186/0001-00;2021-03-31;1;LINHAS DE XINGU TRANSMISSORA DE ENERGIA S/A;023671;ITR;104198;2021-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104198
10.240.186/0001-00;2021-06-30;1;LINHAS DE XINGU TRANSMISSORA DE ENERGIA S/A;023671;ITR;107664;2021-08-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107664
10.240.186/0001-00;2021-09-30;1;LINHAS DE XINGU TRANSMISSORA DE ENERGIA S/A;023671;ITR;109905;2021-11-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109905
10.285.590/0001-08;2021-03-31;1;GRUPO DE MODA SOMA S.A.;025011;ITR;104147;2021-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104147
10.285.590/0001-08;2021-06-30;1;GRUPO DE MODA SOMA S.A.;025011;ITR;107668;2021-08-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107668
10.285.590/0001-08;2021-09-30;1;GRUPO DE MODA SOMA S.A.;025011;ITR;109856;2021-11-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109856
10.324.624/0001-18;2021-03-31;1;CONCESSÃO METROVIÁRIA DO RIO DE JANEIRO S.A.;022144;ITR;104528;2021-05-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104528
10.324.624/0001-18;2021-06-30;1;CONCESSÃO METROVIÁRIA DO RIO DE JANEIRO S.A.;022144;ITR;107869;2021-08-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107869
10.324.624/0001-18;2021-09-30;1;CONCESSÃO METROVIÁRIA DO RIO DE JANEIRO S.A.;022144;ITR;110012;2021-11-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110012
10.338.320/0001-00;2021-03-31;1;AFLUENTE TRANSMISSÃO DE ENERGIA ELÉTRICA S/A;022179;ITR;103497;2021-05-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103497
10.338.320/0001-00;2021-06-30;1;AFLUENTE TRANSMISSÃO DE ENERGIA ELÉTRICA S/A;022179;ITR;106565;2021-07-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106565
10.338.320/0001-00;2021-09-30;1;AFLUENTE TRANSMISSÃO DE ENERGIA ELÉTRICA S/A;022179;ITR;109177;2021-10-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109177
10.440.482/0001-54;2021-03-31;1;GETNET ADQ E SERV PARA MEIOS DE PAGTO S.A. - INST PAGTO;026140;ITR;106162;2021-06-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106162
10.440.482/0001-54;2021-03-31;2;GETNET ADQ E SERV PARA MEIOS DE PAGTO S.A. - INST PAGTO;026140;ITR;108671;2021-09-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108671
10.440.482/0001-54;2021-06-30;1;GETNET ADQ E SERV PARA MEIOS DE PAGTO S.A. - INST PAGTO;026140;ITR;107933;2021-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107933
10.440.482/0001-54;2021-06-30;2;GETNET ADQ E SERV PARA MEIOS DE PAGTO S.A. - INST PAGTO;026140;ITR;108672;2021-09-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108672
10.440.482/0001-54;2021-09-30;1;GETNET ADQ E SERV PARA MEIOS DE PAGTO S.A. - INST PAGTO;026140;ITR;109238;2021-10-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109238
10.464.223/0001-63;2021-03-31;1;PRIVALIA BRASIL S.A.;025941;ITR;105733;2021-06-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105733
10.464.223/0001-63;2021-06-30;1;PRIVALIA BRASIL S.A.;025941;ITR;107890;2021-08-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107890
10.464.223/0001-63;2021-09-30;1;PRIVALIA BRASIL S.A.;025941;ITR;110020;2021-11-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110020
10.488.244/0001-19;2021-03-31;1;INFRASEC SECURITIZADORA S.A.;021750;ITR;104458;2021-05-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104458
10.488.244/0001-19;2021-06-30;1;INFRASEC SECURITIZADORA S.A.;021750;ITR;107792;2021-08-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107792
10.488.244/0001-19;2021-09-30;1;INFRASEC SECURITIZADORA S.A.;021750;ITR;110126;2021-11-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110126
10.502.676/0001-37;2021-03-31;1;TERMELÉTRICA PERNAMBUCO III S.A.;023329;ITR;104337;2021-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104337
10.502.676/0001-37;2021-06-30;1;TERMELÉTRICA PERNAMBUCO III S.A.;023329;ITR;107471;2021-08-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107471
10.502.676/0001-37;2021-09-30;1;TERMELÉTRICA PERNAMBUCO III S.A.;023329;ITR;110070;2021-11-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110070
10.531.501/0001-58;2021-03-31;1;CONC AUTO RAPOSO TAVARES S.A.;022268;ITR;104296;2021-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104296
10.531.501/0001-58;2021-06-30;1;CONC AUTO RAPOSO TAVARES S.A.;022268;ITR;108060;2021-08-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108060
10.531.501/0001-58;2021-09-30;1;CONC AUTO RAPOSO TAVARES S.A.;022268;ITR;110197;2021-11-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110197
10.571.175/0001-02;2021-03-31;1;URBA DESENVOLVIMENTO URBANO S.A.;025437;ITR;103816;2021-05-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103816
10.571.175/0001-02;2021-06-30;1;URBA DESENVOLVIMENTO URBANO S.A.;025437;ITR;107464;2021-08-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107464
10.571.175/0001-02;2021-09-30;1;URBA DESENVOLVIMENTO URBANO S.A.;025437;ITR;109986;2021-11-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109986
10.608.405/0001-60;2021-03-31;1;BARI SECURITIZADORA S.A.;021920;ITR;104277;2021-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104277
10.608.405/0001-60;2021-06-30;1;BARI SECURITIZADORA S.A.;021920;ITR;107835;2021-08-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107835
10.608.405/0001-60;2021-09-30;1;BARI SECURITIZADORA S.A.;021920;ITR;109381;2021-11-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109381
10.629.105/0001-68;2021-03-31;1;PETRO RIO S.A.;022187;ITR;103325;2021-05-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103325
10.629.105/0001-68;2021-06-30;1;PETRO RIO S.A.;022187;ITR;107171;2021-08-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107171
10.629.105/0001-68;2021-09-30;1;PETRO RIO S.A.;022187;ITR;109400;2021-11-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109400
10.629.105/0001-68;2021-09-30;2;PETRO RIO S.A.;022187;ITR;109478;2021-11-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109478
10.635.691/0001-53;2021-03-31;1;VIARONDON CONCESSIONÁRIA DE RODOVIA S.A.;022543;ITR;104535;2021-05-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104535
10.635.691/0001-53;2021-06-30;1;VIARONDON CONCESSIONÁRIA DE RODOVIA S.A.;022543;ITR;108081;2021-08-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108081
10.635.691/0001-53;2021-06-30;2;VIARONDON CONCESSIONÁRIA DE RODOVIA S.A.;022543;ITR;108159;2021-08-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108159
10.635.691/0001-53;2021-09-30;1;VIARONDON CONCESSIONÁRIA DE RODOVIA S.A.;022543;ITR;110243;2021-11-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110243
